experiment	run	sex	age_group	fold
SRP073813	SRR3438589	male	adult	1
SRP073813	SRR3438590	male	adult	1
SRP073813	SRR3438591	male	young_adult	1
SRP073813	SRR3438592	male	young_adult	1
SRP073813	SRR3438593	male	middle_adult	1
SRP073813	SRR3438594	male	middle_adult	1
SRP073813	SRR3438595	male	adult	1
SRP073813	SRR3438596	male	adult	1
SRP073813	SRR3438597	male	young_adult	1
SRP073813	SRR3438598	male	young_adult	1
SRP073813	SRR3438599	male	adult	1
SRP073813	SRR3438600	male	adult	1
SRP073813	SRR3438601	male	young_adult	1
SRP073813	SRR3438602	male	young_adult	1
SRP073813	SRR3438603	male	older_adult	1
SRP073813	SRR3438604	male	older_adult	1
SRP073813	SRR3438605	female	adult	1
SRP073813	SRR3438606	female	adult	1
SRP073813	SRR3438607	male	middle_adult	1
SRP073813	SRR3438608	male	middle_adult	1
SRP073813	SRR3438609	male	adult	1
SRP073813	SRR3438610	male	adult	1
SRP073813	SRR3438611	male	young_adult	1
SRP073813	SRR3438612	male	young_adult	1
SRP073813	SRR3438613	male	young_adult	1
SRP073813	SRR3438614	male	young_adult	1
SRP073813	SRR3438615	male	older_adult	1
SRP073813	SRR3438616	male	older_adult	1
SRP073813	SRR3438617	male	young_adult	1
SRP073813	SRR3438618	male	young_adult	1
SRP073813	SRR3438619	male	adult	1
SRP073813	SRR3438620	male	adult	1
SRP073813	SRR3438621	male	adult	1
SRP073813	SRR3438622	male	adult	1
SRP073813	SRR3438623	male	older_adult	1
SRP073813	SRR3438624	male	older_adult	1
SRP073813	SRR3438625	male	adolescent	1
SRP073813	SRR3438626	male	adolescent	1
SRP073813	SRR3438627	male	middle_adult	1
SRP073813	SRR3438628	male	middle_adult	1
SRP073813	SRR3438629	male	middle_adult	1
SRP073813	SRR3438630	male	middle_adult	1
SRP073813	SRR3438631	male	middle_adult	1
SRP073813	SRR3438632	male	middle_adult	1
SRP073813	SRR3438633	male	middle_adult	1
SRP073813	SRR3438634	male	middle_adult	1
SRP073813	SRR3438635	male	older_adult	1
SRP073813	SRR3438636	male	older_adult	1
SRP073813	SRR3438637	male	adolescent	1
SRP073813	SRR3438638	male	adolescent	1
SRP073813	SRR3438639	male	older_adult	1
SRP073813	SRR3438640	male	older_adult	1
SRP073813	SRR3438641	male	middle_adult	1
SRP073813	SRR3438642	male	middle_adult	1
SRP073813	SRR3438643	male	adult	1
SRP073813	SRR3438644	male	adult	1
SRP073813	SRR3438645	male	middle_adult	1
SRP073813	SRR3438646	male	middle_adult	1
SRP073813	SRR3438647	male	young_adult	1
SRP073813	SRR3438648	male	young_adult	1
SRP073813	SRR3438649	female	middle_adult	1
SRP073813	SRR3438650	female	middle_adult	1
SRP073813	SRR3438651	male	young_adult	1
SRP073813	SRR3438652	male	young_adult	1
SRP073813	SRR3438653	male	middle_adult	1
SRP073813	SRR3438654	male	middle_adult	1
SRP073813	SRR3438655	female	middle_adult	1
SRP073813	SRR3438656	female	middle_adult	1
SRP073813	SRR3438657	male	young_adult	1
SRP073813	SRR3438658	male	young_adult	1
SRP073813	SRR3438659	male	middle_adult	1
SRP073813	SRR3438660	male	middle_adult	1
SRP073813	SRR3438661	male	young_adult	1
SRP073813	SRR3438662	female	middle_adult	1
SRP073813	SRR3438663	female	older_adult	1
SRP073813	SRR3438664	male	adult	1
SRP073813	SRR3438665	male	young_adult	1
SRP073813	SRR3438666	male	older_adult	1
SRP073813	SRR3438667	male	adult	1
SRP073813	SRR3438668	male	adult	1
SRP073813	SRR3438669	male	adult	1
SRP073813	SRR3438670	female	adult	1
SRP073813	SRR3438671	male	young_adult	1
SRP073813	SRR3438672	male	older_adult	1
SRP073813	SRR3438673	male	middle_adult	1
SRP073813	SRR3438674	male	adult	1
SRP073813	SRR3438675	male	adult	1
SRP073813	SRR3438676	male	middle_adult	1
SRP073813	SRR3438677	male	middle_adult	1
SRP073813	SRR3438678	male	middle_adult	1
SRP073813	SRR3438679	male	middle_adult	1
SRP073813	SRR3438680	male	middle_adult	1
SRP073813	SRR3438681	male	young_adult	1
SRP073813	SRR3438682	male	adult	1
SRP073813	SRR3438683	female	adult	1
SRP073813	SRR3438684	female	middle_adult	1
SRP073813	SRR3438685	female	middle_adult	1
SRP073813	SRR3438687	female	middle_adult	1
SRP073813	SRR3438688	male	adult	1
SRP073813	SRR3438690	male	adult	1
SRP073813	SRR3438691	male	older_adult	1
SRP073813	SRR3438692	male	middle_adult	1
SRP073813	SRR3438693	female	middle_adult	1
SRP073813	SRR3438694	female	middle_adult	1
SRP073813	SRR3438695	male	middle_adult	1
SRP073813	SRR3438696	male	middle_adult	1
SRP073813	SRR3438697	male	adult	1
SRP073813	SRR3438698	male	adult	1
SRP073813	SRR3438699	male	middle_adult	1
SRP073813	SRR3438700	male	middle_adult	1
SRP073813	SRR3438701	male	adult	1
SRP073813	SRR3438702	male	adult	1
SRP073813	SRR3438703	male	middle_adult	1
SRP073813	SRR3438704	male	middle_adult	1
SRP073813	SRR3438705	male	middle_adult	1
SRP073813	SRR3438706	male	middle_adult	1
SRP073813	SRR3438707	male	older_adult	1
SRP073813	SRR3438709	male	older_adult	1
SRP073813	SRR3438710	male	older_adult	1
SRP073813	SRR3438711	female	middle_adult	1
SRP073813	SRR3438712	female	middle_adult	1
SRP073813	SRR3438713	male	adult	1
SRP073813	SRR3438714	male	adult	1
SRP073813	SRR3438715	male	adult	1
SRP073813	SRR3438716	male	adult	1
SRP073813	SRR3438717	male	older_adult	1
SRP073813	SRR3438718	male	adult	1
SRP073813	SRR3438719	male	middle_adult	1
SRP073813	SRR3438720	male	middle_adult	1
SRP073813	SRR3438721	male	young_adult	1
SRP073813	SRR3438722	male	young_adult	1
SRP073813	SRR3438723	male	middle_adult	1
SRP073813	SRR3438724	female	older_adult	1
SRP073813	SRR3438725	male	young_adult	1
SRP073813	SRR3438726	female	young_adult	1
SRP073813	SRR3438727	male	young_adult	1
SRP073813	SRR3438728	male	middle_adult	1
SRP073813	SRR3438729	male	middle_adult	1
SRP073813	SRR3438730	male	adult	1
SRP073813	SRR3438731	female	older_adult	1
SRP073813	SRR3438732	female	middle_adult	1
SRP073813	SRR3438733	male	older_adult	1
SRP073813	SRR3438734	male	older_adult	1
SRP073813	SRR3438735	male	adult	1
SRP073813	SRR3438737	male	adult	1
SRP073813	SRR3438738	male	middle_adult	1
SRP073813	SRR3438739	male	middle_adult	1
SRP073813	SRR3438740	male	adult	1
SRP073813	SRR3438741	male	adult	1
SRP073813	SRR3438742	male	middle_adult	1
SRP073813	SRR3438743	male	middle_adult	1
SRP073813	SRR3438744	male	adult	1
SRP073813	SRR3438745	male	middle_adult	1
SRP073813	SRR3438746	male	young_adult	1
SRP073813	SRR3438747	male	young_adult	1
SRP073813	SRR3438748	male	young_adult	1
SRP073813	SRR3438749	male	young_adult	1
SRP073813	SRR3438750	male	middle_adult	1
SRP073813	SRR3438751	male	adult	1
SRP073813	SRR3438752	female	old_adult	1
SRP073813	SRR3438753	male	young_adult	1
SRP073813	SRR3438754	male	adult	1
SRP073813	SRR3438755	female	middle_adult	1
SRP073813	SRR3438756	male	young_adult	1
SRP073813	SRR3438757	male	middle_adult	1
SRP073813	SRR3438758	male	young_adult	1
SRP073813	SRR3438759	female	middle_adult	1
SRP073813	SRR3438760	male	middle_adult	1
SRP073813	SRR3438761	male	adult	1
SRP073813	SRR3438764	male	middle_adult	1
SRP073813	SRR3438765	female	young_adult	1
SRP073813	SRR3438766	male	young_adult	1
SRP073813	SRR3438767	female	middle_adult	1
SRP073813	SRR3438768	male	adult	1
SRP073813	SRR3438769	male	middle_adult	1
SRP073813	SRR3438770	male	middle_adult	1
SRP073813	SRR3438771	female	middle_adult	1
SRP073813	SRR3438772	female	adult	1
SRP073813	SRR3438773	male	middle_adult	1
SRP073813	SRR3438774	male	older_adult	1
SRP073813	SRR3438775	male	middle_adult	1
SRP073813	SRR3438776	male	adult	1
SRP073813	SRR3438777	male	middle_adult	1
SRP073813	SRR3438778	female	old_adult	1
SRP073813	SRR3438779	female	older_adult	1
SRP073813	SRR3438780	male	older_adult	1
SRP073813	SRR3438781	male	middle_adult	1
SRP073813	SRR3438782	male	adult	1
SRP073813	SRR3438783	male	middle_adult	1
SRP073813	SRR3438784	male	young_adult	1
SRP073813	SRR3438785	male	adult	1
SRP073813	SRR3438786	male	young_adult	1
SRP073813	SRR3438787	male	older_adult	1
SRP073813	SRR3438788	male	older_adult	1
SRP073813	SRR3438789	male	middle_adult	1
SRP073813	SRR3438790	male	adult	1
SRP073813	SRR3438791	male	older_adult	1
SRP073813	SRR3438792	male	young_adult	1
SRP073813	SRR3438793	male	older_adult	1
SRP073813	SRR3438794	male	adult	1
SRP073813	SRR3438795	male	adult	1
SRP073813	SRR3438796	male	adult	1
SRP073813	SRR3438797	male	older_adult	1
SRP073813	SRR3438798	male	middle_adult	1
SRP073813	SRR3438799	male	adult	1
SRP073813	SRR3438800	male	older_adult	1
SRP073813	SRR3438801	male	adolescent	1
SRP073813	SRR3438802	male	middle_adult	1
SRP073813	SRR3438803	male	adult	1
SRP073813	SRR3438804	male	older_adult	1
SRP073813	SRR3438805	female	middle_adult	1
SRP073813	SRR3438806	male	middle_adult	1
SRP073813	SRR3438807	male	young_adult	1
SRP073813	SRR3438808	male	older_adult	1
SRP073813	SRR3438809	male	young_adult	1
SRP073813	SRR3438810	female	adult	1
SRP073813	SRR3438812	female	middle_adult	1
SRP073813	SRR3438813	male	older_adult	1
SRP073813	SRR3438815	male	adult	1
SRP073813	SRR3438816	female	middle_adult	1
SRP073813	SRR3438817	male	adult	1
SRP073813	SRR3438818	male	adolescent	1
SRP073813	SRR3438819	male	middle_adult	1
SRP073813	SRR3438820	male	young_adult	1
SRP073813	SRR3438821	male	middle_adult	1
SRP073813	SRR3438822	male	young_adult	1
SRP073813	SRR3438823	female	older_adult	1
SRP073813	SRR3438824	male	young_adult	1
SRP073813	SRR3438825	female	middle_adult	1
SRP073813	SRR3438826	female	middle_adult	1
SRP073813	SRR3438827	male	young_adult	1
SRP073813	SRR3438828	male	middle_adult	1
SRP073813	SRR3438830	male	older_adult	1
SRP073813	SRR3438831	female	middle_adult	1
SRP073813	SRR3438832	male	adult	1
SRP073813	SRR3438833	female	middle_adult	1
SRP073813	SRR3438834	female	middle_adult	1
SRP073813	SRR3438835	male	adult	1
SRP073813	SRR3438836	male	middle_adult	1
SRP073813	SRR3438837	male	middle_adult	1
SRP073813	SRR3438838	male	middle_adult	1
SRP073813	SRR3438839	female	old_adult	1
SRP073813	SRR3438841	male	adult	1
SRP073813	SRR3438842	male	middle_adult	1
SRP073813	SRR3438845	female	middle_adult	1
SRP073813	SRR3438846	female	young_adult	1
SRP073813	SRR3438847	female	middle_adult	1
SRP073813	SRR3438849	male	middle_adult	1
SRP073813	SRR3438850	male	older_adult	1
SRP073813	SRR3438851	female	middle_adult	1
SRP073813	SRR3438852	male	middle_adult	1
SRP073813	SRR3438853	male	middle_adult	1
SRP073813	SRR3438854	female	adult	1
SRP073813	SRR3438856	male	middle_adult	1
SRP073813	SRR3438857	male	middle_adult	1
SRP073813	SRR3438858	female	adult	1
SRP073813	SRR3438859	male	older_adult	1
SRP073813	SRR3438860	male	middle_adult	1
SRP073813	SRR3438861	female	older_adult	1
SRP073813	SRR3438862	male	adult	1
SRP073813	SRR3438863	male	older_adult	1
SRP073813	SRR3438864	male	middle_adult	1
SRP073813	SRR3438865	female	middle_adult	1
SRP073813	SRR3438866	male	middle_adult	1
SRP073813	SRR3438867	male	middle_adult	1
SRP073813	SRR3438868	male	older_adult	1
SRP073813	SRR3438869	male	middle_adult	1
SRP073813	SRR3438870	female	older_adult	1
SRP073813	SRR3438871	male	middle_adult	1
SRP073813	SRR3438873	male	middle_adult	1
SRP073813	SRR3438876	male	adult	1
SRP073813	SRR3438877	male	young_adult	1
SRP073813	SRR3438878	male	young_adult	1
SRP073813	SRR3438879	male	adult	1
SRP073813	SRR3438880	male	adult	1
SRP073813	SRR3438881	male	adult	1
SRP073813	SRR3438882	female	middle_adult	1
SRP073813	SRR3438883	female	middle_adult	1
SRP073813	SRR3438884	male	adolescent	1
SRP073813	SRR3438885	male	adolescent	1
SRP073813	SRR3438886	male	adult	1
SRP073813	SRR3438887	male	adult	1
SRP073813	SRR3438890	male	young_adult	1
SRP073813	SRR3438891	male	middle_adult	1
SRP073813	SRR3438892	male	adult	1
SRP073813	SRR3438893	male	adult	1
SRP073813	SRR3438894	female	middle_adult	1
SRP073813	SRR3438895	male	older_adult	1
SRP073813	SRR3438896	male	adult	1
SRP073813	SRR3438897	male	middle_adult	1
SRP073813	SRR3438898	male	adult	1
SRP073813	SRR3438899	male	adult	1
SRP073813	SRR3438900	female	middle_adult	1
SRP073813	SRR3438902	male	adult	1
SRP073813	SRR3438903	male	middle_adult	1
SRP073813	SRR3438904	male	middle_adult	1
SRP073813	SRR3438905	male	middle_adult	1
SRP073813	SRR3438906	female	adult	1
SRP078234	SRR3824149	male	fetus	3
SRP078234	SRR3824150	male	fetus	3
SRP078234	SRR3824151	male	fetus	3
SRP078234	SRR3824152	male	fetus	3
SRP078234	SRR3824153	female	fetus	3
SRP078234	SRR3824154	female	fetus	3
SRP078234	SRR3824155	female	fetus	3
SRP078234	SRR3824156	female	fetus	3
SRP078234	SRR3824157	male	fetus	3
SRP078234	SRR3824158	male	fetus	3
SRP078234	SRR3824159	male	fetus	3
SRP078234	SRR3824160	male	fetus	3
SRP078234	SRR3824161	female	fetus	3
SRP078234	SRR3824162	female	fetus	3
SRP078234	SRR3824163	female	fetus	3
SRP078234	SRR3824164	female	fetus	3
SRP078234	SRR3824165	female	fetus	3
SRP078234	SRR3824166	female	fetus	3
SRP078234	SRR3824167	female	fetus	3
SRP078234	SRR3824168	female	fetus	3
SRP078234	SRR3824169	female	fetus	3
SRP078234	SRR3824170	female	fetus	3
SRP078234	SRR3824171	male	fetus	3
SRP078234	SRR3824172	male	fetus	3
SRP078234	SRR3824173	male	fetus	3
SRP078234	SRR3824174	male	fetus	3
SRP078234	SRR3824175	male	fetus	3
SRP078234	SRR3824176	male	fetus	3
SRP078234	SRR3824177	male	fetus	3
SRP078234	SRR3824178	male	fetus	3
SRP078234	SRR3824179	female	fetus	3
SRP078234	SRR3824180	female	fetus	3
SRP078234	SRR3824181	female	fetus	3
SRP078234	SRR3824182	female	fetus	3
SRP078234	SRR3824183	male	fetus	3
SRP078234	SRR3824184	male	fetus	3
SRP078234	SRR3824185	male	fetus	3
SRP078234	SRR3824186	male	fetus	3
SRP078234	SRR3824187	male	fetus	3
SRP078234	SRR3824188	male	fetus	3
SRP078234	SRR3824189	male	fetus	3
SRP078234	SRR3824190	male	fetus	3
SRP078234	SRR3824191	male	fetus	3
SRP078234	SRR3824192	male	fetus	3
SRP078234	SRR3824193	male	fetus	3
SRP078234	SRR3824194	male	fetus	3
SRP078234	SRR3824195	female	fetus	3
SRP078234	SRR3824196	female	fetus	3
SRP078234	SRR3824197	female	fetus	3
SRP078234	SRR3824198	female	fetus	3
SRP078234	SRR3824199	male	fetus	3
SRP078234	SRR3824200	male	fetus	3
SRP078234	SRR3824201	male	fetus	3
SRP078234	SRR3824202	male	fetus	3
SRP078234	SRR3824203	male	fetus	3
SRP078234	SRR3824204	male	fetus	3
SRP078234	SRR3824205	male	fetus	3
SRP078234	SRR3824206	male	fetus	3
SRP078234	SRR3824207	male	fetus	3
SRP078234	SRR3824208	male	fetus	3
SRP078234	SRR3824209	male	fetus	3
SRP078234	SRR3824210	male	fetus	3
SRP078234	SRR3824211	female	fetus	3
SRP078234	SRR3824212	female	fetus	3
SRP078234	SRR3824213	female	fetus	3
SRP078234	SRR3824214	female	fetus	3
SRP126583	SRR6370167	male	middle_adult	3
SRP126583	SRR6370168	male	middle_adult	3
SRP126583	SRR6370169	male	middle_adult	3
SRP126583	SRR6370170	male	middle_adult	3
SRP126583	SRR6370171	male	middle_adult	3
SRP126583	SRR6370173	male	older_adult	3
SRP126583	SRR6370174	male	older_adult	3
SRP126583	SRR6370175	male	older_adult	3
SRP126583	SRR6370176	male	older_adult	3
SRP126583	SRR6370177	male	young_adult	3
SRP126583	SRR6370178	male	young_adult	3
SRP126583	SRR6370179	male	young_adult	3
SRP126583	SRR6370180	male	young_adult	3
SRP126583	SRR6370181	female	adult	3
SRP126583	SRR6370182	female	adult	3
SRP126583	SRR6370183	female	adult	3
SRP126583	SRR6370184	female	adult	3
SRP126583	SRR6370185	male	adult	3
SRP126583	SRR6370186	male	adult	3
SRP126583	SRR6370187	male	adult	3
SRP126583	SRR6370188	male	adult	3
SRP126583	SRR6370189	male	adult	3
SRP126583	SRR6370191	male	adult	3
SRP126583	SRR6370192	male	young_adult	3
SRP126583	SRR6370193	male	young_adult	3
SRP126583	SRR6370194	male	young_adult	3
SRP126583	SRR6370195	male	young_adult	3
SRP126583	SRR6370196	male	young_adult	3
SRP126583	SRR6370197	male	young_adult	3
SRP126583	SRR6370198	female	adult	3
SRP126583	SRR6370199	female	adult	3
SRP126583	SRR6370200	female	adult	3
SRP126583	SRR6370201	female	adult	3
SRP126583	SRR6370202	female	adult	3
SRP126583	SRR6370203	female	adult	3
SRP126583	SRR6370204	male	older_adult	3
SRP126583	SRR6370205	male	older_adult	3
SRP126583	SRR6370206	male	older_adult	3
SRP126583	SRR6370207	male	older_adult	3
SRP126583	SRR6370208	male	older_adult	3
SRP126583	SRR6370209	female	adult	3
SRP126583	SRR6370210	female	adult	3
SRP126583	SRR6370211	female	adult	3
SRP126583	SRR6370214	male	adult	3
SRP126583	SRR6370215	male	adult	3
SRP126583	SRR6370216	male	adult	3
SRP126583	SRR6370217	male	adult	3
SRP126583	SRR6370218	male	adult	3
SRP126583	SRR6370219	male	young_adult	3
SRP126583	SRR6370220	male	young_adult	3
SRP126583	SRR6370221	male	middle_adult	3
SRP126583	SRR6370222	male	middle_adult	3
SRP126583	SRR6370223	male	middle_adult	3
SRP126583	SRR6370224	male	middle_adult	3
SRP126583	SRR6370225	male	middle_adult	3
SRP126583	SRR6370226	female	middle_adult	3
SRP126583	SRR6370227	female	middle_adult	3
SRP126583	SRR6370228	female	middle_adult	3
SRP126583	SRR6370229	female	middle_adult	3
SRP126583	SRR6370231	male	middle_adult	3
SRP126583	SRR6370232	male	middle_adult	3
SRP126583	SRR6370233	male	middle_adult	3
SRP126583	SRR6370234	male	young_adult	3
SRP126583	SRR6370235	male	young_adult	3
SRP126583	SRR6370236	male	young_adult	3
SRP126583	SRR6370237	male	young_adult	3
SRP126583	SRR6370238	male	young_adult	3
SRP126583	SRR6370239	male	adult	3
SRP126583	SRR6370240	male	adult	3
SRP126583	SRR6370241	male	adult	3
SRP126583	SRR6370242	male	adult	3
SRP126583	SRR6370243	male	adult	3
SRP126583	SRR6370244	male	adult	3
SRP126583	SRR6370245	female	young_adult	3
SRP126583	SRR6370246	female	young_adult	3
SRP126583	SRR6370247	female	young_adult	3
SRP126583	SRR6370248	female	young_adult	3
SRP126583	SRR6370249	female	young_adult	3
SRP126583	SRR6370250	male	adult	3
SRP126583	SRR6370251	male	adult	3
SRP126583	SRR6370252	male	adult	3
SRP126583	SRR6370253	male	adult	3
SRP126583	SRR6370254	female	young_adult	3
SRP126583	SRR6370255	female	young_adult	3
SRP126583	SRR6370256	female	young_adult	3
SRP126583	SRR6370257	female	young_adult	3
SRP126583	SRR6370258	male	adult	3
SRP126583	SRR6370260	male	adult	3
SRP126583	SRR6370261	male	adult	3
SRP126583	SRR6370262	male	adult	3
SRP126583	SRR6370263	male	young_adult	3
SRP126583	SRR6370264	male	young_adult	3
SRP126583	SRR6370266	female	young_adult	3
SRP126583	SRR6370267	female	young_adult	3
SRP126583	SRR6370268	female	young_adult	3
SRP126583	SRR6370269	female	young_adult	3
SRP126583	SRR6370270	female	young_adult	3
SRP126583	SRR6370271	female	young_adult	3
SRP126583	SRR6370273	female	young_adult	3
SRP126583	SRR6370274	male	adult	3
SRP126583	SRR6370275	male	adult	3
SRP126583	SRR6370276	male	adult	3
SRP126583	SRR6370277	male	adult	3
SRP126583	SRR6370278	male	adult	3
SRP126583	SRR6370279	male	adult	3
SRP126583	SRR6370280	male	adult	3
SRP126583	SRR6370281	male	adult	3
SRP126583	SRR6370282	male	adult	3
SRP126583	SRR6370283	male	adult	3
SRP126583	SRR6370284	male	adult	3
SRP126583	SRR6370285	male	adult	3
SRP126583	SRR6370286	male	young_adult	3
SRP126583	SRR6370287	male	young_adult	3
SRP126583	SRR6370288	male	young_adult	3
SRP126583	SRR6370289	male	young_adult	3
SRP126583	SRR6370290	male	adolescent	3
SRP126583	SRR6370292	male	adolescent	3
SRP126583	SRR6370293	female	middle_adult	3
SRP126583	SRR6370294	female	middle_adult	3
SRP126583	SRR6370295	female	middle_adult	3
SRP126583	SRR6370296	female	middle_adult	3
SRP126583	SRR6370297	male	young_adult	3
SRP126583	SRR6370298	male	young_adult	3
SRP126583	SRR6370299	male	young_adult	3
SRP126583	SRR6370300	male	young_adult	3
SRP126583	SRR6370301	male	older_adult	3
SRP126583	SRR6370302	male	older_adult	3
SRP126583	SRR6370303	male	older_adult	3
SRP126583	SRR6370304	male	older_adult	3
SRP126691	SRR6369992	male	young_adult	1
SRP126691	SRR6369993	female	young_adult	1
SRP126691	SRR6369994	female	young_adult	1
SRP126691	SRR6369995	female	young_adult	1
SRP126691	SRR6369996	female	young_adult	1
SRP126691	SRR6369997	male	young_adult	1
SRP126691	SRR6369998	female	young_adult	1
SRP126691	SRR6369999	male	young_adult	1
SRP126691	SRR6370000	male	middle_adult	1
SRP126691	SRR6370001	male	middle_adult	1
SRP126691	SRR6370002	male	young_adult	1
SRP126691	SRR6370003	female	adult	1
SRP126691	SRR6370004	male	adolescent	1
SRP126691	SRR6370005	male	older_adult	1
SRP126691	SRR6370007	female	middle_adult	1
SRP126691	SRR6370008	male	adult	1
