Entrez	tissue
100507564	male__Thyroid
100507584	male__Blood Vessel
100507584	male__Breast
100507584	male__Testis
100507588	male__Brain
100507588	male__Pituitary
100507600	male__Small Intestine
100507600	male__Spleen
100507600	male__Testis
100507605	male__Pancreas
100507605	male__Testis
100507607	male__Nerve
100507607	male__Testis
100507607	male__Thyroid
100507612	male__Blood
100507612	male__Liver
100507612	male__Prostate
100507612	male__Small Intestine
100507612	male__Spleen
100507612	male__Testis
100507629	male__Brain
100507629	male__Spleen
100507629	male__Testis
100507632	male__Adipose Tissue
100507632	male__Breast
100507632	male__Lung
100507632	male__Nerve
100507632	male__Skin
100507633	male__Spleen
100507633	male__Testis
100507633	male__Thyroid
100507650	male__Kidney
100507650	male__Testis
100507650	male__Thyroid
100507657	male__Adipose Tissue
100507657	male__Breast
100507657	male__Kidney
100507657	male__Pituitary
100507657	male__Testis
100507661	male__Adipose Tissue
100507661	male__Brain
100507661	male__Breast
100507661	male__Lung
100507661	male__Pituitary
100507661	male__Testis
100507679	male__Esophagus
100507679	male__Lung
100507679	male__Pancreas
100507679	male__Testis
100508046	male__Prostate
100508631	male__Adrenal Gland
100508631	male__Pituitary
100508631	male__Small Intestine
100508631	male__Testis
100509620	male__Adipose Tissue
100509620	male__Breast
100509620	male__Kidney
100509620	male__Nerve
100509620	male__Salivary Gland
100509620	male__Testis
100509894	male__Brain
100509894	male__Liver
100509894	male__Pituitary
100510707	male__Testis
100533177	male__Bladder
100533177	male__Salivary Gland
100533177	male__Spleen
100533177	male__Testis
100533178	male__Small Intestine
100533178	male__Testis
100616117	male__Skin
100616130	male__Testis
100616140	male__Bladder
100616187	male__Liver
100616188	male__Bladder
100616210	male__Adrenal Gland
100616210	male__Nerve
100616210	male__Pituitary
100616210	male__Prostate
100616210	male__Spleen
100616210	male__Testis
100616237	male__Bladder
100616237	male__Breast
100616237	male__Esophagus
100616237	male__Lung
100616237	male__Nerve
100616237	male__Pituitary
100616237	male__Prostate
100616237	male__Salivary Gland
100616237	male__Skin
100616237	male__Stomach
100616237	male__Thyroid
100616276	male__Spleen
100616306	male__Bladder
100616306	male__Nerve
100616306	male__Salivary Gland
100616306	male__Testis
100616306	male__Thyroid
100616368	male__Pituitary
100616399	male__Testis
100616422	male__Small Intestine
100616422	male__Spleen
100616468	male__Adipose Tissue
100616468	male__Bladder
100616468	male__Breast
100616468	male__Lung
100616468	male__Nerve
100616468	male__Skin
100616479	male__Lung
100616479	male__Small Intestine
100628307	male__Muscle
100628307	male__Pituitary
100628307	male__Testis
100631378	male__Pituitary
100631378	male__Prostate
100631378	male__Testis
100631378	male__Thyroid
100652740	male__Blood
100652740	male__Small Intestine
100652740	male__Spleen
100652749	male__Testis
100652759	male__Testis
100652791	male__Bladder
100652791	male__Kidney
100652791	male__Pancreas
100652791	male__Pituitary
100652791	male__Prostate
100652791	male__Salivary Gland
100652791	male__Skin
100652791	male__Small Intestine
100652791	male__Testis
100652824	male__Brain
100652824	male__Colon
100652824	male__Liver
100652824	male__Lung
100652824	male__Nerve
100652824	male__Pituitary
100652824	male__Testis
100652833	male__Testis
100652911	male__Brain
100652911	male__Muscle
100652911	male__Nerve
100652911	male__Pituitary
100652911	male__Prostate
100652911	male__Testis
100652929	male__Bladder
100652929	male__Colon
100652929	male__Liver
100652929	male__Prostate
100652929	male__Small Intestine
100652929	male__Spleen
100652929	male__Testis
100652997	male__Brain
100652997	male__Kidney
100652997	male__Nerve
100652997	male__Pituitary
100653515	male__Nerve
100653515	male__Spleen
100653515	male__Testis
100820709	male__Brain
100820709	male__Heart
100820709	male__Kidney
100820709	male__Small Intestine
100820709	male__Testis
100820709	male__Thyroid
100847004	male__Testis
100847012	male__Testis
100847022	male__Nerve
100847022	male__Testis
100847026	male__Bladder
100847026	male__Nerve
100847026	male__Salivary Gland
100847032	male__Testis
100847042	male__Testis
100847062	male__Blood
100847062	male__Small Intestine
100847062	male__Spleen
100847070	male__Spleen
100847075	male__Breast
100847079	male__Adrenal Gland
100847079	male__Bladder
100847079	male__Blood
100847079	male__Colon
100847079	male__Kidney
100847079	male__Lung
100847079	male__Nerve
100847079	male__Prostate
100847079	male__Salivary Gland
100847079	male__Small Intestine
100847079	male__Spleen
100847079	male__Thyroid
100852407	male__Lung
100852407	male__Testis
100852408	male__Muscle
100852408	male__Testis
100856811	male__Pituitary
100856811	male__Spleen
100856811	male__Testis
100859921	male__Salivary Gland
100859921	male__Skin
100859921	male__Testis
100859921	male__Thyroid
100861402	male__Small Intestine
100861402	male__Testis
100861504	male__Brain
100861504	male__Liver
100861504	male__Pancreas
100861504	male__Pituitary
100861504	male__Testis
100861504	male__Thyroid
100861507	male__Bladder
100861507	male__Brain
100861507	male__Colon
100861507	male__Kidney
100861507	male__Liver
100861507	male__Pituitary
100861507	male__Prostate
100861507	male__Testis
100861510	male__Colon
100861510	male__Liver
100861510	male__Pituitary
100861510	male__Testis
100861513	male__Testis
100861516	male__Muscle
100861516	male__Pituitary
100861516	male__Prostate
100861516	male__Testis
100861518	male__Testis
100861520	male__Kidney
100861520	male__Liver
100861520	male__Stomach
100861520	male__Testis
100861522	male__Testis
100861540	male__Liver
100861542	male__Testis
100861544	male__Testis
100861545	male__Bladder
100861545	male__Esophagus
100861545	male__Stomach
100861545	male__Testis
100861546	male__Testis
100861547	male__Testis
100861552	male__Pituitary
100861552	male__Testis
100861553	male__Testis
100861554	male__Blood
100861554	male__Liver
100861554	male__Lung
100861554	male__Small Intestine
100861554	male__Spleen
100861554	male__Testis
100861573	male__Testis
100862679	male__Testis
100862680	male__Brain
100862680	male__Prostate
100862680	male__Testis
100862704	male__Nerve
100862704	male__Pituitary
100862704	male__Prostate
100862704	male__Testis
100862704	male__Thyroid
100862728	male__Bladder
100862728	male__Lung
100862728	male__Skin
100862728	male__Testis
100873165	male__Adipose Tissue
100873165	male__Brain
100873165	male__Kidney
100873165	male__Nerve
100873917	male__Testis
100873920	male__Kidney
100873922	male__Brain
100873922	male__Nerve
100873922	male__Pituitary
100873922	male__Prostate
100873922	male__Testis
100873932	male__Adipose Tissue
100873932	male__Blood
100873932	male__Lung
100873932	male__Nerve
100873933	male__Lung
100873933	male__Salivary Gland
100873933	male__Testis
100873935	male__Breast
100873935	male__Nerve
100873935	male__Pituitary
100873935	male__Salivary Gland
100873935	male__Skin
100873935	male__Testis
100873937	male__Brain
100873937	male__Nerve
100873937	male__Skin
100873937	male__Testis
100873939	male__Adrenal Gland
100873939	male__Breast
100873939	male__Salivary Gland
100873939	male__Skin
100873939	male__Testis
100873939	male__Thyroid
100873940	male__Testis
100873942	male__Brain
100873942	male__Colon
100873942	male__Pituitary
100873942	male__Prostate
100873942	male__Testis
100873942	male__Thyroid
100873946	male__Blood
100873946	male__Small Intestine
100873946	male__Spleen
100873946	male__Testis
100873946	male__Thyroid
100873947	male__Brain
100873947	male__Liver
100873947	male__Nerve
100873947	male__Pituitary
100873947	male__Small Intestine
100873947	male__Spleen
100873947	male__Testis
100873947	male__Thyroid
100873948	male__Testis
100873965	male__Adrenal Gland
100873965	male__Kidney
100873965	male__Lung
100873965	male__Pituitary
100873965	male__Prostate
100873965	male__Salivary Gland
100873965	male__Spleen
100873965	male__Testis
100873965	male__Thyroid
100873969	male__Kidney
100873969	male__Pituitary
100873969	male__Spleen
100873969	male__Testis
100873972	male__Testis
100873976	male__Adipose Tissue
100873976	male__Bladder
100873976	male__Blood Vessel
100873976	male__Colon
100873976	male__Nerve
100873976	male__Pituitary
100873976	male__Prostate
100873976	male__Small Intestine
100873976	male__Testis
100873976	male__Thyroid
100873977	male__Adipose Tissue
100873977	male__Bladder
100873977	male__Blood Vessel
100873977	male__Breast
100873977	male__Lung
100873977	male__Nerve
100873977	male__Testis
100873977	male__Thyroid
100873980	male__Kidney
100873980	male__Muscle
100873982	male__Pituitary
100873983	male__Testis
100873984	male__Bladder
100873984	male__Kidney
100873984	male__Pancreas
100873984	male__Salivary Gland
100873984	male__Stomach
100873984	male__Testis
100873986	male__Testis
100873987	male__Adipose Tissue
100873987	male__Breast
100873987	male__Heart
100873987	male__Muscle
100873987	male__Pancreas
100873987	male__Pituitary
100873987	male__Salivary Gland
100873987	male__Stomach
100873987	male__Testis
100873989	male__Kidney
100873989	male__Nerve
100873989	male__Pituitary
100873989	male__Testis
100873993	male__Bladder
100873993	male__Blood Vessel
100873993	male__Liver
100873993	male__Muscle
100873993	male__Pancreas
100873993	male__Testis
100873997	male__Testis
100873998	male__Adrenal Gland
100873998	male__Lung
100874006	male__Nerve
100874006	male__Pituitary
100874006	male__Prostate
100874006	male__Salivary Gland
100874006	male__Testis
100874006	male__Thyroid
100874010	male__Testis
100874012	male__Adipose Tissue
100874012	male__Brain
100874012	male__Liver
100874012	male__Lung
100874012	male__Nerve
100874012	male__Pituitary
100874012	male__Stomach
100874012	male__Testis
100874012	male__Thyroid
100874014	male__Heart
100874014	male__Lung
100874014	male__Muscle
100874014	male__Pancreas
100874014	male__Thyroid
100874016	male__Pancreas
100874016	male__Small Intestine
100874016	male__Stomach
100874019	male__Kidney
100874019	male__Liver
100874019	male__Lung
100874019	male__Salivary Gland
100874019	male__Small Intestine
100874019	male__Spleen
100874019	male__Testis
100874021	male__Brain
100874021	male__Testis
100874028	male__Spleen
100874028	male__Testis
100874029	male__Bladder
100874029	male__Breast
100874029	male__Lung
100874029	male__Nerve
100874029	male__Pituitary
100874029	male__Prostate
100874029	male__Salivary Gland
100874029	male__Skin
100874029	male__Small Intestine
100874029	male__Spleen
100874029	male__Testis
100874029	male__Thyroid
100874036	male__Heart
100874036	male__Pituitary
100874036	male__Testis
100874037	male__Nerve
100874041	male__Bladder
100874041	male__Breast
100874041	male__Kidney
100874041	male__Nerve
100874041	male__Pituitary
100874041	male__Prostate
100874041	male__Salivary Gland
100874041	male__Skin
100874041	male__Small Intestine
100874041	male__Stomach
100874041	male__Testis
100874044	male__Brain
100874044	male__Heart
100874044	male__Muscle
100874044	male__Pituitary
100874044	male__Testis
100874044	male__Thyroid
100874047	male__Brain
100874047	male__Testis
100874051	male__Testis
100874055	male__Blood
100874055	male__Blood Vessel
100874055	male__Small Intestine
100874055	male__Testis
100874056	male__Adrenal Gland
100874056	male__Brain
100874056	male__Pituitary
100874056	male__Prostate
100874059	male__Testis
100874063	male__Liver
100874063	male__Small Intestine
100874063	male__Spleen
100874063	male__Testis
100874064	male__Liver
100874064	male__Testis
100874078	male__Breast
100874078	male__Pancreas
100874078	male__Skin
100874078	male__Testis
100874079	male__Brain
100874079	male__Testis
100874082	male__Liver
100874082	male__Testis
100874083	male__Blood Vessel
100874083	male__Testis
100874084	male__Pancreas
100874084	male__Salivary Gland
100874084	male__Testis
100874086	male__Testis
100874087	male__Testis
100874088	male__Testis
100874089	male__Adipose Tissue
100874089	male__Bladder
100874089	male__Breast
100874089	male__Nerve
100874089	male__Pituitary
100874089	male__Skin
100874089	male__Testis
100874090	male__Brain
100874090	male__Nerve
100874090	male__Testis
100874091	male__Breast
100874091	male__Prostate
100874091	male__Salivary Gland
100874091	male__Testis
100874092	male__Brain
100874092	male__Nerve
100874092	male__Testis
100874092	male__Thyroid
100874093	male__Adrenal Gland
100874093	male__Brain
100874093	male__Kidney
100874093	male__Nerve
100874093	male__Pituitary
100874093	male__Prostate
100874093	male__Salivary Gland
100874093	male__Small Intestine
100874093	male__Testis
100874093	male__Thyroid
100874095	male__Adipose Tissue
100874095	male__Breast
100874095	male__Nerve
100874095	male__Salivary Gland
100874095	male__Testis
100874096	male__Liver
100874096	male__Small Intestine
100874096	male__Testis
100874097	male__Pituitary
100874097	male__Testis
100874097	male__Thyroid
100874100	male__Pituitary
100874100	male__Prostate
100874101	male__Testis
100874123	male__Adrenal Gland
100874123	male__Kidney
100874123	male__Nerve
100874123	male__Pituitary
100874123	male__Testis
100874123	male__Thyroid
100874136	male__Testis
100874137	male__Testis
100874143	male__Testis
100874145	male__Heart
100874145	male__Testis
100874146	male__Bladder
100874146	male__Liver
100874146	male__Lung
100874146	male__Prostate
100874146	male__Stomach
100874151	male__Brain
100874151	male__Spleen
100874151	male__Testis
100874157	male__Testis
100874173	male__Brain
100874173	male__Kidney
100874173	male__Lung
100874173	male__Testis
100874178	male__Bladder
100874178	male__Blood Vessel
100874178	male__Testis
100874179	male__Salivary Gland
100874179	male__Testis
100874180	male__Testis
100874182	male__Small Intestine
100874182	male__Testis
100874185	male__Bladder
100874185	male__Colon
100874185	male__Esophagus
100874185	male__Prostate
100874185	male__Skin
100874185	male__Small Intestine
100874185	male__Stomach
100874185	male__Testis
100874187	male__Testis
100874190	male__Lung
100874190	male__Pituitary
100874190	male__Testis
100874194	male__Kidney
100874194	male__Pancreas
100874194	male__Salivary Gland
100874194	male__Skin
100874194	male__Testis
100874195	male__Testis
100874198	male__Brain
100874198	male__Pancreas
100874198	male__Pituitary
100874198	male__Salivary Gland
100874198	male__Testis
100874198	male__Thyroid
100874200	male__Testis
100874201	male__Nerve
100874201	male__Small Intestine
100874201	male__Testis
100874205	male__Testis
100874206	male__Testis
100874208	male__Testis
100874214	male__Lung
100874214	male__Nerve
100874214	male__Testis
100874216	male__Testis
100874221	male__Testis
100874222	male__Brain
