Entrez	tissue
91734	artery
9211	artery
92235	artery
9312	artery
9370	artery
94026	artery
941	artery
9421	artery
9496	artery
9607	artery
9892	artery
9947	artery
9992	artery
100127967	bladder
100128006	bladder
100129129	bladder
100129138	bladder
100131390	bladder
100151684	bladder
100286922	bladder
100288077	bladder
100422846	bladder
100463285	bladder
10050	bladder
100505893	bladder
100505989	bladder
100505996	bladder
100506068	bladder
100506159	bladder
100506409	bladder
100506542	bladder
100506564	bladder
100652791	bladder
10083	bladder
100874146	bladder
100874178	bladder
100874185	bladder
100874366	bladder
100996635	bladder
100996941	bladder
101060019	bladder
101243555	bladder
101410536	bladder
10143	bladder
101927049	bladder
101927305	bladder
101927528	bladder
101927596	bladder
101927630	bladder
101927650	bladder
101927686	bladder
101927727	bladder
101927953	bladder
101927994	bladder
101928033	bladder
101928141	bladder
101928223	bladder
101928233	bladder
101928401	bladder
101928478	bladder
101928733	bladder
101929010	bladder
101929464	bladder
101929505	bladder
101929563	bladder
101929733	bladder
101929798	bladder
10202	bladder
102723562	bladder
102724050	bladder
102724434	bladder
10321	bladder
103689846	bladder
103695435	bladder
10408	bladder
1045	bladder
104533120	bladder
10481	bladder
105369740	bladder
105370496	bladder
105370578	bladder
105371907	bladder
105373347	bladder
105374177	bladder
105375009	bladder
105376557	bladder
105376672	bladder
105378425	bladder
105378668	bladder
10595	bladder
10690	bladder
10761	bladder
107983988	bladder
107986980	bladder
10804	bladder
10913	bladder
109729174	bladder
110231149	bladder
11045	bladder
11063	bladder
11074	bladder
110806303	bladder
11141	bladder
11199	bladder
11255	bladder
11280	bladder
11283	bladder
1129	bladder
1149	bladder
116135	bladder
117532	bladder
118421	bladder
118425	bladder
118663	bladder
120114	bladder
121355	bladder
124626	bladder
126410	bladder
126755	bladder
127343	bladder
127534	bladder
127540	bladder
127707	bladder
127731	bladder
128209	bladder
128826	bladder
128876	bladder
1310	bladder
131177	bladder
134701	bladder
135886	bladder
136263	bladder
137362	bladder
138255	bladder
139170	bladder
139378	bladder
139425	bladder
140458	bladder
140686	bladder
143662	bladder
146852	bladder
1469	bladder
147111	bladder
147945	bladder
149018	bladder
149233	bladder
149461	bladder
149773	bladder
1510	bladder
153201	bladder
154150	bladder
155	bladder
155465	bladder
157739	bladder
1591	bladder
160492	bladder
1607	bladder
160777	bladder
162083	bladder
162282	bladder
163404	bladder
163720	bladder
164127	bladder
164284	bladder
165679	bladder
165829	bladder
168090	bladder
169026	bladder
169166	bladder
170370	bladder
171019	bladder
171484	bladder
174	bladder
1755	bladder
1811	bladder
1812	bladder
1825	bladder
1830	bladder
1852	bladder
192666	bladder
196472	bladder
2001	bladder
200504	bladder
203076	bladder
203569	bladder
207107	bladder
207147	bladder
2128	bladder
2138	bladder
219595	bladder
2196	bladder
221393	bladder
222	bladder
222008	bladder
222537	bladder
2251	bladder
22802	bladder
22943	bladder
2299	bladder
23676	bladder
245932	bladder
246213	bladder
2492	bladder
254956	bladder
255189	bladder
255480	bladder
2556	bladder
256076	bladder
256297	bladder
257	bladder
25859	bladder
259239	bladder
25975	bladder
25984	bladder
26103	bladder
2636	bladder
26609	bladder
266743	bladder
266977	bladder
27022	bladder
2707	bladder
2709	bladder
2712	bladder
27136	bladder
27164	bladder
27178	bladder
27201	bladder
27290	bladder
280664	bladder
283299	bladder
2834	bladder
283761	bladder
2838	bladder
283902	bladder
283985	bladder
284191	bladder
284340	bladder
284355	bladder
284382	bladder
284521	bladder
285220	bladder
285423	bladder
285556	bladder
286234	bladder
28983	bladder
2917	bladder
2918	bladder
29765	bladder
29986	bladder
317701	bladder
319089	bladder
3209	bladder
3227	bladder
3228	bladder
3229	bladder
3237	bladder
3239	bladder
3294	bladder
3351	bladder
3358	bladder
3363	bladder
338002	bladder
3381	bladder
338376	bladder
339168	bladder
339403	bladder
339766	bladder
339779	bladder
339988	bladder
340547	bladder
340654	bladder
341277	bladder
343035	bladder
343578	bladder
344191	bladder
344752	bladder
345643	bladder
347252	bladder
347694	bladder
348938	bladder
353132	bladder
353135	bladder
3552	bladder
3579	bladder
360205	bladder
3713	bladder
374286	bladder
374462	bladder
374768	bladder
374918	bladder
3754	bladder
375519	bladder
3814	bladder
3850	bladder
386757	bladder
3868	bladder
387695	bladder
387742	bladder
388531	bladder
388743	bladder
3889	bladder
389015	bladder
389023	bladder
389421	bladder
389602	bladder
389658	bladder
390928	bladder
391267	bladder
392360	bladder
394263	bladder
3948	bladder
3950	bladder
3952	bladder
3973	bladder
399717	bladder
399967	bladder
400643	bladder
401109	bladder
401613	bladder
4018	bladder
401934	bladder
405753	bladder
406984	bladder
414061	bladder
4312	bladder
4314	bladder
431707	bladder
4321	bladder
440050	bladder
441251	bladder
441282	bladder
441376	bladder
441459	bladder
442028	bladder
4477	bladder
4547	bladder
4622	bladder
474354	bladder
480	bladder
4888	bladder
4956	bladder
5017	bladder
5081	bladder
50859	bladder
51059	bladder
51442	bladder
51702	bladder
5232	bladder
5268	bladder
5275	bladder
5284	bladder
5308	bladder
5314	bladder
5317	bladder
53828	bladder
53836	bladder
54212	bladder
54474	bladder
5453	bladder
54575	bladder
54576	bladder
54577	bladder
54578	bladder
54600	bladder
54657	bladder
54658	bladder
54754	bladder
54763	bladder
54937	bladder
55057	bladder
5506	bladder
551	bladder
55195	bladder
5521	bladder
55287	bladder
55289	bladder
554202	bladder
5544	bladder
56154	bladder
56169	bladder
56203	bladder
56287	bladder
56649	bladder
57057	bladder
57094	bladder
57127	bladder
574538	bladder
57481	bladder
57822	bladder
57830	bladder
57864	bladder
5801	bladder
5816	bladder
60482	bladder
6317	bladder
6318	bladder
635	bladder
6359	bladder
63928	bladder
6406	bladder
64220	bladder
642587	bladder
642968	bladder
643965	bladder
644844	bladder
645027	bladder
6457	bladder
64600	bladder
646324	bladder
646862	bladder
6469	bladder
64711	bladder
647286	bladder
651	bladder
653145	bladder
6543	bladder
6549	bladder
6569	bladder
6690	bladder
6698	bladder
6699	bladder
6700	bladder
6707	bladder
6716	bladder
6783	bladder
6822	bladder
6847	bladder
6866	bladder
6910	bladder
7021	bladder
7136	bladder
7222	bladder
7252	bladder
727699	bladder
728113	bladder
728116	bladder
728591	bladder
7288	bladder
729658	bladder
730130	bladder
731	bladder
732253	bladder
732275	bladder
7348	bladder
7363	bladder
7364	bladder
7366	bladder
7379	bladder
7380	bladder
7477	bladder
7780	bladder
7827	bladder
790952	bladder
791114	bladder
79290	bladder
79315	bladder
79370	bladder
79574	bladder
79679	bladder
79755	bladder
8000	bladder
80117	bladder
80157	bladder
80168	bladder
8038	bladder
8092	bladder
81472	bladder
815	bladder
8209	bladder
83851	bladder
83895	bladder
8399	bladder
83998	bladder
84189	bladder
84290	bladder
84366	bladder
84443	bladder
8456	bladder
846	bladder
84651	bladder
84676	bladder
84700	bladder
84873	bladder
84889	bladder
84929	bladder
84944	bladder
84951	bladder
85445	bladder
8581	bladder
8626	bladder
8715	bladder
89778	bladder
8989	bladder
90019	bladder
9073	bladder
90853	bladder
9118	bladder
9119	bladder
91752	bladder
9211	bladder
92291	bladder
927	bladder
9333	bladder
9370	bladder
9421	bladder
9496	bladder
9515	bladder
9615	bladder
9971	bladder
100127967	blood
100128420	blood
100128682	blood
100129597	blood
100130231	blood
100141515	blood
100188949	blood
100287029	blood
100287036	blood
100288079	blood
100289473	blood
100302229	blood
100505622	blood
100506115	blood
100506159	blood
100506229	blood
100506319	blood
100506776	blood
100506915	blood
100507003	blood
100507612	blood
100847062	blood
100874055	blood
100874239	blood
100874264	blood
100874372	blood
100885782	blood
100996286	blood
100996342	blood
100996351	blood
100996941	blood
10107	blood
101927015	blood
101927131	blood
101927412	blood
101927586	blood
101927596	blood
101927780	blood
101927851	blood
101928517	blood
101928603	blood
101928941	blood
101929010	blood
101929023	blood
101929109	blood
101929241	blood
101929355	blood
101929412	blood
101929422	blood
101929544	blood
101929623	blood
10215	blood
10223	blood
102465472	blood
102466865	blood
102724231	blood
10321	blood
10326	blood
10368	blood
103695436	blood
10394	blood
1053	blood
105369519	blood
105369609	blood
105370401	blood
105373098	blood
105373780	blood
105375650	blood
105376731	blood
10562	blood
10661	blood
10666	blood
10739	blood
107985578	blood
10803	blood
10804	blood
1084	blood
10842	blood
1088	blood
1089	blood
10917	blood
109729184	blood
11024	blood
11027	blood
1118	blood
11262	blood
112935969	blood
1135	blood
113540	blood
113730	blood
114770	blood
114771	blood
115350	blood
115352	blood
115650	blood
115761	blood
116369	blood
116448	blood
117144	blood
117156	blood
117157	blood
117286	blood
117579	blood
1178	blood
120939	blood
121256	blood
121355	blood
122011	blood
123041	blood
1232	blood
1233	blood
1235	blood
1237	blood
124535	blood
124599	blood
124626	blood
124871	blood
125336	blood
126259	blood
1269	blood
128611	blood
128646	blood
131540	blood
133874	blood
135644	blood
135927	blood
137797	blood
1378	blood
1379	blood
1380	blood
139105	blood
139189	blood
140032	blood
140807	blood
144195	blood
145645	blood
146225	blood
146722	blood
147646	blood
147700	blood
147719	blood
148145	blood
149233	blood
149699	blood
150165	blood
1510	blood
151888	blood
152789	blood
154664	blood
158248	blood
158830	blood
162466	blood
164118	blood
166012	blood
1668	blood
1669	blood
170370	blood
170591	blood
171389	blood
171558	blood
1990	blood
199675	blood
199713	blood
199786	blood
200232	blood
200298	blood
200315	blood
200772	blood
201477	blood
2015	blood
201633	blood
202309	blood
203569	blood
2038	blood
2069	blood
212	blood
2153	blood
220107	blood
220359	blood
2204	blood
2208	blood
2209	blood
221188	blood
2215	blood
2219	blood
222642	blood
222659	blood
22806	blood
22895	blood
2299	blood
23209	blood
23305	blood
23495	blood
2352	blood
23547	blood
23569	blood
2358	blood
23591	blood
23630	blood
246778	blood
2529	blood
253012	blood
255193	blood
256394	blood
256957	blood
257101	blood
25893	blood
259197	blood
259215	blood
259283	blood
25984	blood
26	blood
26212	blood
26228	blood
2623	blood
26251	blood
26526	blood
26762	blood
26835	blood
27033	blood
27189	blood
27240	blood
27302	blood
27334	blood
2815	blood
2833	blood
283521	blood
283587	blood
2838	blood
283897	blood
2841	blood
284191	blood
284194	blood
284369	blood
284415	blood
284422	blood
284749	blood
284757	blood
2848	blood
284801	blood
284958	blood
285093	blood
285180	blood
285286	blood
285780	blood
285848	blood
285852	blood
286	blood
2865	blood
286554	blood
2867	blood
29113	blood
29802	blood
29851	blood
2993	blood
2994	blood
3002	blood
3010	blood
3034	blood
3039	blood
3042	blood
3045	blood
3046	blood
3047	blood
3048	blood
3049	blood
3050	blood
319101	blood
3240	blood
327657	blood
336	blood
338005	blood
338339	blood
338739	blood
339221	blood
339988	blood
340024	blood
340120	blood
340152	blood
340205	blood
340547	blood
340654	blood
342510	blood
342618	blood
343171	blood
343413	blood
343702	blood
344838	blood
348378	blood
353189	blood
353345	blood
353514	blood
3543	blood
356	blood
3577	blood
3579	blood
360226	blood
3604	blood
3640	blood
366	blood
3681	blood
374470	blood
374872	blood
3753	blood
375307	blood
375686	blood
3792	blood
3802	blood
3804	blood
3805	blood
3809	blood
3811	blood
3812	blood
3823	blood
3824	blood
383	blood
3848	blood
387357	blood
387733	blood
387742	blood
387778	blood
387837	blood
388325	blood
388503	blood
388512	blood
388795	blood
388799	blood
388931	blood
389015	blood
389634	blood
389860	blood
390066	blood
3904	blood
3952	blood
3975	blood
399	blood
400668	blood
400958	blood
401124	blood
401250	blood
401409	blood
4049	blood
4051	blood
4063	blood
4064	blood
4068	blood
406925	blood
4117	blood
414062	blood
414152	blood
4210	blood
4317	blood
4318	blood
432	blood
433	blood
4353	blood
439996	blood
440077	blood
440900	blood
445347	blood
449491	blood
4607	blood
4608	blood
462	blood
4635	blood
4680	blood
4778	blood
478	blood
4923	blood
5004	blood
5005	blood
5008	blood
5013	blood
5055	blood
50613	blood
50615	blood
5079	blood
50852	blood
51207	blood
51266	blood
51311	blood
51314	blood
51327	blood
5148	blood
5173	blood
51733	blood
51744	blood
5196	blood
5197	blood
5273	blood
5313	blood
53347	blood
5368	blood
53829	blood
53831	blood
54210	blood
5450	blood
54550	blood
5473	blood
54825	blood
55	blood
551	blood
55211	blood
55287	blood
55301	blood
55350	blood
55363	blood
55423	blood
56253	blood
56302	blood
5657	blood
566	blood
56729	blood
56961	blood
57096	blood
57115	blood
57126	blood
57282	blood
57471	blood
57501	blood
57705	blood
57823	blood
57864	blood
5816	blood
59285	blood
6005	blood
6037	blood
60675	blood
608	blood
6241	blood
6295	blood
6374	blood
6375	blood
63946	blood
640	blood
6406	blood
64180	blood
643	blood
643418	blood
643802	blood
64386	blood
64407	blood
644090	blood
644997	blood
645432	blood
645528	blood
646625	blood
646627	blood
647286	blood
649179	blood
6504	blood
6521	blood
654816	blood
6569	blood
6580	blood
6689	blood
6693	blood
6708	blood
671	blood
6710	blood
6753	blood
6846	blood
6947	blood
7015	blood
7036	blood
7053	blood
7101	blood
7124	blood
7136	blood
7180	blood
722	blood
723790	blood
728358	blood
729083	blood
729956	blood
732	blood
732253	blood
7380	blood
7401	blood
7429	blood
7476	blood
759	blood
765	blood
777	blood
7809	blood
790952	blood
79368	blood
79722	blood
79865	blood
79908	blood
79948	blood
80008	blood
80231	blood
81027	blood
8115	blood
81793	blood
820	blood
8277	blood
8320	blood
8328	blood
8329	blood
8332	blood
8335	blood
83416	blood
8348	blood
8360	blood
838	blood
83853	blood
83998	blood
8419	blood
84229	blood
8433	blood
84634	blood
84658	blood
84824	blood
8521	blood
85329	blood
85413	blood
85508	blood
8778	blood
8794	blood
8843	blood
8911	blood
8972	blood
89858	blood
89870	blood
89872	blood
8993	blood
90134	blood
9080	blood
909	blood
91662	blood
917	blood
91937	blood
922	blood
927	blood
92736	blood
92749	blood
9290	blood
930	blood
931	blood
932	blood
93432	blood
943	blood
9437	blood
9560	blood
9582	blood
9623	blood
970	blood
973	blood
9787	blood
9834	blood
9856	blood
100073347	brain
100101938	brain
100113403	brain
100127950	brain
100128139	brain
100128164	brain
100128264	brain
100128505	brain
100128554	brain
100128675	brain
100128946	brain
100129128	brain
100129129	brain
100129515	brain
100129520	brain
100129540	brain
100129654	brain
100130148	brain
100130155	brain
100130268	brain
100130386	brain
100130587	brain
100130894	brain
100130933	brain
100130954	brain
100130988	brain
100131138	brain
100131303	brain
100131320	brain
100131390	brain
100131897	brain
100131980	brain
100132015	brain
100132147	brain
100132169	brain
100132677	brain
100132708	brain
100132916	brain
100132979	brain
100133077	brain
100133123	brain
100134444	brain
100144595	brain
100144602	brain
100151684	brain
100189589	brain
100190949	brain
100192379	brain
100192386	brain
10021	brain
100271702	brain
100287082	brain
100287114	brain
100287226	brain
100287482	brain
100287559	brain
100287592	brain
100288072	brain
100288181	brain
100288831	brain
100289473	brain
100289650	brain
100302128	brain
100302229	brain
100329135	brain
100379174	brain
100422846	brain
1005	brain
10050	brain
100505474	brain
100505478	brain
100505588	brain
100505685	brain
100505718	brain
100505768	brain
100505797	brain
100505841	brain
100505877	brain
100505933	brain
100505967	brain
100505978	brain
100505993	brain
100505996	brain
100506049	brain
100506071	brain
100506108	brain
100506159	brain
100506229	brain
100506237	brain
100506271	brain
100506274	brain
100506409	brain
100506421	brain
100506474	brain
100506526	brain
100506527	brain
100506675	brain
100506679	brain
100506724	brain
100506733	brain
100506765	brain
100506790	brain
100506791	brain
100506827	brain
100506840	brain
100506907	brain
100506999	brain
100507003	brain
100507027	brain
100507050	brain
100507059	brain
100507118	brain
100507127	brain
100507206	brain
100507240	brain
100507261	brain
100507336	brain
100507341	brain
100507377	brain
100507461	brain
100507470	brain
100507533	brain
100507534	brain
100507537	brain
100507588	brain
100507629	brain
100507657	brain
100507661	brain
100509894	brain
1006	brain
100652791	brain
100652824	brain
100652911	brain
1007	brain
100750246	brain
1008	brain
10083	brain
100856811	brain
100861518	brain
100862680	brain
100873942	brain
100873947	brain
100873997	brain
100874010	brain
100874012	brain
100874014	brain
100874019	brain
100874021	brain
100874044	brain
100874047	brain
100874055	brain
100874093	brain
100874151	brain
100874198	brain
100874221	brain
100874222	brain
100874234	brain
100874239	brain
100874251	brain
100874330	brain
100874372	brain
100874377	brain
100885781	brain
100996342	brain
100996385	brain
100996425	brain
100996455	brain
100996490	brain
100996570	brain
100996635	brain
100996645	brain
100996671	brain
100996694	brain
